N,removed,diff,iterations
500,1976,1008,316797
500,2021,1008,319943
500,1932,1008,314248
500,1985,1008,318759
500,1976,1008,317656
500,1964,1008,315737
500,1971,1008,316742
500,1911,1008,312985
500,1969,1008,316619
500,1986,1008,318038
500,1961,1008,315632
500,1918,1008,314074
500,2000,1008,318793
500,1932,1008,314873
500,1947,1008,315505
500,2000,1008,318927
500,1919,1008,313848
500,1961,1008,316008
500,1974,1008,317435
500,1999,1008,319175
500,1981,1008,317498
500,1965,1008,316395
500,1933,1008,314668
500,1935,1008,314217
500,1987,1008,317691
500,1976,1008,316140
500,2014,1008,319137
500,1969,1008,316367
500,1978,1008,316996
500,1940,1008,315776
500,1990,1008,317615
500,1975,1008,316621
500,1922,1008,313691
500,1927,1008,314083
500,1953,1008,315227
500,1928,1008,314501
500,1938,1008,314845
500,1958,1008,315842
500,2023,1008,319698
500,1983,1008,317248
500,1928,1008,314453
500,1976,1008,316544
500,1965,1008,316489
500,1985,1008,317708
500,1924,1008,314007
500,1946,1008,315436
500,1918,1008,313084
500,1960,1008,316200
500,1928,1008,314443
500,1934,1008,314039
500,1932,1008,313809
500,1942,1008,315226
500,1942,1008,315562
500,1945,1008,315606
500,1932,1008,314559
500,1961,1008,315844
500,1947,1008,316136
500,1939,1008,314966
500,1974,1008,316568
500,1977,1008,316557
500,1958,1008,315852
500,1923,1008,313326
500,1988,1008,317576
500,1931,1008,315004
500,1934,1008,314034
500,1908,1008,313111
500,1949,1008,315111
500,1964,1008,316858
500,1970,1008,316406
500,1996,1008,318555
500,1929,1008,314690
500,1930,1008,314686
500,1993,1008,318236
500,1943,1008,314435
500,1952,1008,315825
500,2001,1008,318694
500,1951,1008,315919
500,2003,1008,318844
500,1978,1008,317491
500,1969,1008,316836
500,1942,1008,315285
500,1960,1008,316298
500,1973,1008,316389
500,1930,1008,314118
500,1964,1008,316286
500,1922,1008,313592
500,1943,1008,315336
500,1960,1008,317001
500,1945,1008,315692
500,1962,1008,317006
500,1990,1008,317738
500,1966,1008,316045
500,1941,1008,315317
500,2017,1008,319533
500,1953,1008,315763
500,1966,1008,316176
500,2012,1008,319006
500,1946,1008,315656
500,1946,1008,315267
500,1950,1008,314780
500,1912,1008,312764
500,1934,1008,314765
500,1923,1008,313913
500,1936,1008,314150
500,1940,1008,314292
500,1915,1008,313138
500,1928,1008,314223
500,1894,1008,312492
500,1942,1008,314308
500,1902,1008,312690
500,1917,1008,312817
500,1954,1008,316309
500,2008,1008,318220
500,1953,1008,315365
500,1990,1008,318243
500,1922,1008,313199
500,1946,1008,315075
500,1979,1008,317588
500,2017,1008,320276
500,1934,1008,315185
500,1934,1008,314798
500,2024,1008,320165
500,1891,1008,312085
500,1934,1008,314696
500,1958,1008,315973
500,1922,1008,313916
500,1966,1008,315941
500,1962,1008,315792
500,1997,1008,318457
500,1915,1008,313019
500,1956,1008,315567
500,1945,1008,315213
500,1962,1008,316361
500,1949,1008,316121
500,1930,1008,314044
500,1985,1008,317796
500,1965,1008,316387
500,1955,1008,316042
500,1996,1008,318184
500,1913,1008,312779
500,2004,1008,319448
500,1943,1008,315244
500,1917,1008,313379
500,2012,1008,318723
500,1972,1008,316520
500,1895,1008,311819
500,1926,1008,314018
500,1951,1008,315968
500,1950,1008,315715
500,1898,1008,311703
500,1993,1008,317123
500,1932,1008,314316
500,1991,1008,317650
500,1910,1008,313158
500,1971,1008,316324
500,1956,1008,315476
500,1943,1008,314787
500,1930,1008,314444
500,1933,1008,313856
500,1984,1008,317915
500,1897,1008,313663
500,1989,1008,317623
500,1961,1008,316089
500,1947,1008,315082
500,1938,1008,314448
500,1945,1008,316164
500,1961,1008,315776
500,1966,1008,316348
500,1973,1008,316281
500,1954,1008,315113
500,1967,1008,316820
500,1960,1008,316001
500,2002,1008,318477
500,1959,1008,315840
500,1926,1008,314066
500,1948,1008,314791
500,1930,1008,314250
500,1978,1008,318695
500,2002,1008,318586
500,1981,1008,317351
500,1950,1008,316422
500,1883,1008,311631
500,1895,1008,312175
500,1953,1008,315099
500,1953,1008,316362
500,1944,1008,315431
500,1953,1008,315138
500,2012,1008,319784
500,1969,1008,315656
500,1975,1008,316802
500,1938,1008,314930
500,1967,1008,316260
500,1962,1008,317081
500,1961,1008,316574
500,1932,1008,315524
500,1922,1008,314116
500,1917,1008,313495
500,1961,1008,316235
500,1964,1008,316035
500,2033,1008,320776
500,1958,1008,315495
500,1962,1008,316061
500,1995,1008,317874
500,1959,1008,316212
500,1921,1008,313728
500,2015,1008,318821
500,1957,1008,315817
500,1937,1008,314444
500,1966,1008,316030
500,1950,1008,315328
500,1947,1008,315156
500,1950,1008,315993
500,1948,1008,315533
500,1908,1008,312822
500,2015,1008,319590
500,1952,1008,316359
500,1923,1008,313118
500,1919,1008,313959
500,1972,1008,317340
500,1925,1008,313636
500,1974,1008,316555
500,1979,1008,317183
500,1957,1008,315230
500,1920,1008,312943
500,1891,1008,311802
500,1929,1008,313961
500,2049,1008,321335
500,1999,1008,318177
500,1982,1008,318195
500,1968,1008,317360
500,1925,1008,313947
500,1909,1008,313464
500,1940,1008,315007
500,1996,1008,318323
500,1967,1008,316331
500,1950,1008,314415
500,1966,1008,316256
500,1942,1008,314397
500,1936,1008,314547
500,1912,1008,313714
500,1972,1008,316850
500,1959,1008,315970
500,1933,1008,314220
500,1926,1008,314031
500,1915,1008,313224
500,1957,1008,317149
500,2012,1008,318926
500,1959,1008,315554
500,1989,1008,317954
500,1958,1008,316310
500,1967,1008,316802
500,1958,1008,315889
500,1979,1008,317412
500,1955,1008,314988
500,1948,1008,314998
500,1896,1008,311642
500,1920,1008,313554
500,1957,1008,315539
500,1988,1008,318244
500,1992,1008,317718
500,1987,1008,317607
500,1961,1008,316038
500,1912,1008,312995
500,1929,1008,314103
500,1922,1008,313877
500,1892,1008,312377
500,1976,1008,317989
500,1945,1008,314836
500,1972,1008,317669
500,1892,1008,312179
500,1994,1008,318020
500,1886,1008,312047
500,1904,1008,312637
500,1915,1008,313645
500,1945,1008,315963
500,1941,1008,315056
500,1953,1008,315739
500,1885,1008,311355
500,1941,1008,314816
500,1955,1008,315115
500,1947,1008,315956
500,1958,1008,316345
500,1964,1008,315824
500,1901,1008,312351
500,1937,1008,314761
500,1964,1008,316457
500,1935,1008,314821
500,1921,1008,314163
500,1958,1008,315549
500,2000,1008,318343
500,1919,1008,313543
500,1993,1008,318281
500,1985,1008,317237
500,1951,1008,316509
500,1951,1008,314539
500,1893,1008,311586
500,1973,1008,316981
500,1973,1008,317269
500,1933,1008,314134
500,1921,1008,313411
500,1997,1008,318475
500,1972,1008,316851
500,1948,1008,315150
500,1914,1008,312869
500,1953,1008,315578
500,1868,1008,310522
500,1984,1008,317881
500,1970,1008,316616
500,1976,1008,317346
500,1968,1008,315929
500,1942,1008,316372
500,1924,1008,314403
500,1992,1008,317941
500,1952,1008,315321
500,1970,1008,316672
500,1922,1008,313175
500,1958,1008,316545
500,1938,1008,315577
500,1946,1008,315290
500,1989,1008,318049
500,1944,1008,315238
500,1939,1008,315425
500,1975,1008,316855
500,1898,1008,312488
500,2001,1008,318086
500,1972,1008,317502
500,1962,1008,316406
500,1894,1008,312474
500,1952,1008,315424
500,1913,1008,313958
500,1984,1008,317822
500,1963,1008,316673
500,1991,1008,318369
500,1998,1008,318072
500,1978,1008,316926
500,1989,1008,318860
500,1938,1008,315202
500,1953,1008,315674
500,1955,1008,315653
500,1966,1008,316868
500,1904,1008,312861
500,1970,1008,316816
500,2025,1008,320648
500,1952,1008,315495
500,1977,1008,317145
500,2010,1008,318920
500,1958,1008,316833
500,1912,1008,313313
500,1946,1008,315561
500,1975,1008,316809
500,1977,1008,317378
500,1951,1008,315379
500,1902,1008,312344
500,1955,1008,315494
500,1952,1008,314905
500,1957,1008,315438
500,1908,1008,312859
500,1950,1008,315224
500,1964,1008,316138
500,2003,1008,318532
500,1945,1008,315085
500,2046,1008,321510
500,1982,1008,316785
500,1981,1008,316798
500,1924,1008,313571
500,1982,1008,317208
500,1989,1008,317611
500,1963,1008,316851
500,1954,1008,316177
500,1932,1008,314524
500,1957,1008,316130
500,1943,1008,314679
500,1968,1008,316047
500,1967,1008,316605
500,1912,1008,313241
500,1974,1008,316590
500,1935,1008,313860
500,1975,1008,316674
500,1958,1008,317067
500,1946,1008,315239
500,1972,1008,316769
500,1977,1008,317321
500,1984,1008,317804
500,1926,1008,314218
500,1973,1008,316665
500,2023,1008,319611
500,1954,1008,316584
500,2004,1008,318061
500,1910,1008,313398
500,1933,1008,314162
500,1975,1008,316896
500,1943,1008,314832
500,1970,1008,316306
500,1989,1008,317904
500,1972,1008,316579
500,1922,1008,313847
500,1985,1008,317601
500,1949,1008,314921
500,1964,1008,317143
500,1964,1008,316102
500,1954,1008,316367
500,1867,1008,310686
500,2021,1008,320102
500,1980,1008,317548
500,1981,1008,317304
500,1902,1008,312568
500,1904,1008,312757
500,1979,1008,317337
500,1978,1008,317337
500,1984,1008,317383
500,1952,1008,315392
500,2016,1008,319333
500,1939,1008,314750
500,1992,1008,317449
500,1982,1008,318049
500,2006,1008,318531
500,1978,1008,316520
500,1930,1008,314237
500,1934,1008,314853
500,2005,1008,318972
500,2006,1008,319279
500,1953,1008,315078
500,1922,1008,313881
500,1977,1008,316864
500,1944,1008,314597
500,1941,1008,314345
500,1931,1008,314589
500,1887,1008,311160
500,2011,1008,318818
500,1955,1008,315648
500,1982,1008,317342
500,1894,1008,312107
500,1938,1008,314967
500,1901,1008,312290
500,1945,1008,315274
500,1981,1008,317807
500,1929,1008,314421
500,1965,1008,316217
500,1943,1008,314614
500,1937,1008,315044
500,1951,1008,314889
500,1958,1008,316372
500,1953,1008,315281
500,1977,1008,316772
500,1947,1008,315343
500,1982,1008,317154
500,1928,1008,314163
500,1925,1008,313908
500,1924,1008,313817
500,1974,1008,317275
500,1984,1008,317488
500,1913,1008,313723
500,1983,1008,317761
500,1931,1008,314270
500,1983,1008,317656
500,1949,1008,315167
500,1898,1008,312059
500,1945,1008,315144
500,1972,1008,317337
500,2050,1008,321302
500,1958,1008,315372
500,1934,1008,315261
500,2015,1008,318912
500,1961,1008,316049
500,1958,1008,315365
500,1914,1008,313740
500,1950,1008,315597
500,2019,1008,319629
500,1916,1008,313609
500,1924,1008,313655
500,1974,1008,316853
500,1950,1008,315258
500,1998,1008,318350
500,1903,1008,312698
500,1935,1008,314724
500,1949,1008,316661
500,1933,1008,315164
500,1949,1008,315819
500,1950,1008,315587
500,1942,1008,314736
500,2008,1008,318799
500,1979,1008,317394
500,1925,1008,313801
500,1958,1008,315614
500,1999,1008,318021
500,2047,1008,321420
500,1885,1008,312071
500,1978,1008,316582
500,1919,1008,313338
500,1970,1008,316947
500,1973,1008,316176
500,1935,1008,314214
500,1941,1008,314696
500,1971,1008,316004
500,1945,1008,315409
500,1938,1008,315026
500,1916,1008,313261
500,1976,1008,316487
500,1949,1008,314733
500,2002,1008,318604
500,1940,1008,314881
500,1965,1008,316082
500,1947,1008,315518
500,1921,1008,313220
500,1939,1008,314925
500,1965,1008,316125
500,1924,1008,313413
500,1963,1008,315783
500,1996,1008,317822
500,1920,1008,313691
500,1995,1008,317895
500,1892,1008,312534
500,1950,1008,315915
500,2017,1008,319167
500,1965,1008,316704
500,1919,1008,313572
500,1938,1008,314335
500,1964,1008,316707
500,1971,1008,316751
500,1967,1008,316421
500,1975,1008,317217
500,1951,1008,315731
500,1985,1008,317703
500,1893,1008,311810
500,1959,1008,316180
500,1950,1008,314834
500,1947,1008,315101
500,1945,1008,316165
500,1901,1008,312164
500,1961,1008,316726
500,1996,1008,318022
500,1942,1008,314390
500,1944,1008,314701
500,1988,1008,318188
500,1985,1008,317038
500,1967,1008,316062
500,1981,1008,317231
500,1935,1008,314352
500,1980,1008,316659
500,1923,1008,315016
500,1997,1008,318363
500,1926,1008,314636
500,1966,1008,316649
500,1866,1008,311041
500,1910,1008,313096
500,1892,1008,312371
500,1951,1008,315510
500,1954,1008,315849
500,1922,1008,313515
500,1950,1008,315068
500,1967,1008,315850
500,1963,1008,316493
500,1924,1008,313658
500,1961,1008,315366
500,1914,1008,313625
500,1966,1008,316973
500,1954,1008,315814
500,1952,1008,315760
500,1961,1008,316272
500,1940,1008,314671
500,1910,1008,312887
500,1981,1008,317612
500,1886,1008,311215
500,1962,1008,315998
500,1945,1008,315413
500,1952,1008,315745
500,1942,1008,315487
500,1955,1008,315606
500,1954,1008,316260
500,1960,1008,316306
500,1929,1008,314099
500,1925,1008,314348
500,1920,1008,313600
500,1944,1008,315856
500,1944,1008,314915
500,1967,1008,316633
500,1986,1008,317804
500,1905,1008,313041
500,1946,1008,314910
500,1976,1008,316549
500,1979,1008,317706
500,1896,1008,311736
500,1991,1008,318325
500,1973,1008,316938
500,1939,1008,315121
500,1969,1008,316080
500,1974,1008,316975
500,1983,1008,317577
500,1936,1008,314703
500,1918,1008,313465
500,1920,1008,314054
500,1934,1008,314063
500,2013,1008,319177
500,1952,1008,315296
500,1965,1008,316037
500,1991,1008,318319
500,1933,1008,314590
500,1936,1008,313949
500,1929,1008,314009
500,1986,1008,317503
500,1965,1008,315691
500,1902,1008,313538
500,1981,1008,316977
500,1997,1008,318333
500,1951,1008,315120
500,1935,1008,314674
500,1989,1008,318122
500,1959,1008,316329
500,1937,1008,315009
500,1951,1008,315182
500,2001,1008,318169
500,2010,1008,318923
500,1952,1008,315001
500,1922,1008,313350
500,1908,1008,312701
500,2020,1008,319465
500,1965,1008,315806
500,1963,1008,316400
500,1960,1008,315943
500,1970,1008,316904
500,1917,1008,313630
500,1926,1008,314585
500,1970,1008,316209
500,1939,1008,314218
500,1923,1008,313774
500,1961,1008,315829
500,1963,1008,316651
500,1961,1008,316266
500,2011,1008,319113
500,1978,1008,316471
500,2039,1008,321683
500,1965,1008,316175
500,1990,1008,317791
500,1945,1008,314702
500,1902,1008,312798
500,1950,1008,315218
500,1994,1008,318698
500,1968,1008,317276
500,1890,1008,312235
500,1922,1008,314268
500,1981,1008,317238
500,1978,1008,317115
500,1943,1008,315132
500,1932,1008,314382
500,1905,1008,312261
500,2021,1008,319860
500,2011,1008,319653
500,1973,1008,316969
500,1945,1008,315669
500,1967,1008,316458
500,1975,1008,316333
500,1963,1008,315666
500,1951,1008,315353
500,2001,1008,318390
500,1978,1008,316934
500,1957,1008,315932
500,1970,1008,317173
500,1926,1008,313850
500,1982,1008,316646
500,1967,1008,316014
500,1978,1008,316452
500,1944,1008,315052
500,1912,1008,313415
500,1947,1008,315237
500,2003,1008,318573
500,1944,1008,315857
500,1989,1008,318276
500,1958,1008,315579
500,1945,1008,315421
500,1935,1008,314342
500,1901,1008,312356
500,1999,1008,318445
500,1972,1008,317092
500,1951,1008,314750
500,1983,1008,317781
500,1935,1008,314254
500,1934,1008,314795
500,1988,1008,317324
500,1957,1008,315520
500,2023,1008,319689
500,1898,1008,311624
500,1961,1008,316620
500,1915,1008,313323
500,1934,1008,314507
500,1946,1008,314608
500,1990,1008,318524
500,1948,1008,316081
500,1931,1008,314781
500,1935,1008,315374
500,1950,1008,316761
500,1932,1008,313978
500,1992,1008,318053
500,1963,1008,315786
500,1970,1008,316312
500,1916,1008,313605
500,1923,1008,314088
500,1968,1008,316471
500,1940,1008,313978
500,1935,1008,314934
500,1927,1008,313568
500,1952,1008,315468
500,1931,1008,314410
500,1968,1008,316013
500,1965,1008,315986
500,1910,1008,313568
500,1948,1008,314894
500,1950,1008,315229
500,1955,1008,315703
500,1932,1008,314204
500,1915,1008,312914
500,1923,1008,313250
500,1960,1008,315992
500,2041,1008,320512
500,1923,1008,313611
500,1962,1008,315546
500,1987,1008,317643
500,1913,1008,313579
500,1916,1008,312742
500,1936,1008,314350
500,1929,1008,313756
500,1968,1008,317068
500,1945,1008,315193
500,1950,1008,315537
500,1964,1008,316769
500,1954,1008,315903
500,1976,1008,317317
500,1922,1008,313324
500,1940,1008,314087
500,1968,1008,316672
500,1963,1008,316566
500,1923,1008,313503
500,1974,1008,316639
500,1946,1008,315255
500,1999,1008,317740
500,1969,1008,317001
500,1920,1008,315164
500,1918,1008,313370
500,1997,1008,319239
500,1970,1008,316251
500,1918,1008,313738
500,1940,1008,315107
500,1914,1008,313599
500,1952,1008,315929
500,1996,1008,318290
500,1949,1008,315250
500,1908,1008,313534
500,1976,1008,316987
500,1973,1008,316398
500,1985,1008,318157
500,1984,1008,317509
500,1982,1008,316982
500,1983,1008,317427
500,1934,1008,315050
500,1915,1008,313347
500,1957,1008,315816
500,1971,1008,316855
500,1911,1008,313510
500,1886,1008,311645
500,1946,1008,314005
500,1957,1008,315551
500,1924,1008,314103
500,1962,1008,316217
500,1991,1008,317698
500,1977,1008,317443
500,1952,1008,315299
500,1941,1008,314962
500,1987,1008,317546
500,1963,1008,316035
500,2002,1008,318095
500,1997,1008,318365
500,1985,1008,316973
500,1912,1008,313168
500,1945,1008,315124
500,1975,1008,317919
500,1936,1008,315450
500,1971,1008,316882
500,1954,1008,315571
500,1913,1008,313109
500,2018,1008,319102
500,1900,1008,312155
500,1920,1008,312993
500,1938,1008,314381
500,1934,1008,313779
500,1936,1008,314383
500,1961,1008,316629
500,1937,1008,314740
500,1943,1008,315331
500,1947,1008,315031
500,1982,1008,317666
500,1955,1008,315620
500,1962,1008,315983
500,1954,1008,315510
500,1881,1008,311161
500,1957,1008,316244
500,1962,1008,316003
500,1948,1008,315687
500,1939,1008,314806
500,1926,1008,314525
500,1988,1008,318114
500,1922,1008,313815
500,1948,1008,315051
500,1935,1008,314203
500,1932,1008,315074
500,1956,1008,315436
500,1978,1008,317485
500,1941,1008,314754
500,2002,1008,318646
500,1963,1008,316210
500,1899,1008,312784
500,1938,1008,314664
500,1957,1008,315314
500,1974,1008,316711
500,1947,1008,314693
500,1939,1008,314647
500,1975,1008,317244
500,1965,1008,316557
500,1947,1008,315155
500,1943,1008,314809
500,1994,1008,317955
500,1934,1008,314387
