N,static_points,cycles,records
9600,0,8,9
9600,0,5,8
9600,2,17,7
9600,2,11,14
9600,0,7,5
9600,0,7,7
9600,1,10,7
9600,2,12,13
9600,0,9,8
9600,0,7,11
9600,1,5,11
9600,1,10,12
9600,4,11,11
9600,2,13,11
9600,2,14,9
9600,1,14,9
9600,0,6,10
9600,1,13,9
9600,2,10,9
9600,1,11,6
9600,2,14,6
9600,0,11,7
9600,0,7,6
9600,1,7,8
9600,0,8,9
9600,1,9,11
9600,0,7,10
9600,1,10,5
9600,2,13,9
9600,0,8,6
9600,1,12,12
9600,1,11,9
9600,0,6,9
9600,1,10,16
9600,0,10,11
9600,0,7,12
9600,2,14,9
9600,2,8,11
9600,1,8,10
9600,1,10,6
9600,1,7,6
9600,1,13,6
9600,1,9,10
9600,3,16,10
9600,1,9,14
9600,0,10,14
9600,0,12,9
9600,3,7,12
9600,0,6,7
9600,1,8,10
9600,1,8,7
9600,3,12,6
9600,0,7,9
9600,1,8,9
9600,2,13,10
9600,1,9,8
9600,2,12,8
9600,2,8,6
9600,2,11,8
9600,2,8,10
9600,1,8,12
9600,2,7,15
9600,0,9,8
9600,0,9,7
9600,1,8,14
9600,1,9,13
9600,1,15,7
9600,1,16,10
9600,1,12,9
9600,0,9,8
9600,1,7,12
9600,0,10,7
9600,3,15,10
9600,2,11,9
9600,1,8,7
9600,2,12,15
9600,1,12,9
9600,2,14,6
9600,1,10,5
9600,1,10,6
9600,2,16,12
9600,0,13,10
9600,1,12,10
9600,1,8,13
9600,2,8,10
9600,2,12,8
9600,1,9,8
9600,2,8,14
9600,0,6,9
9600,2,13,7
9600,1,12,6
9600,1,12,9
9600,1,8,12
9600,0,6,15
9600,0,8,10
9600,3,10,8
9600,0,6,11
9600,3,8,13
9600,0,8,12
9600,0,10,12
9600,1,9,8
9600,1,7,7
9600,2,12,7
9600,0,9,17
9600,2,9,7
9600,0,11,12
9600,1,15,7
9600,0,9,9
9600,0,8,6
9600,0,10,3
9600,0,9,6
9600,3,12,3
9600,1,11,12
9600,2,14,8
9600,3,9,11
9600,2,12,6
9600,1,8,12
9600,0,5,15
9600,0,7,8
9600,3,15,10
9600,0,5,7
9600,1,7,6
9600,1,8,7
9600,1,10,8
9600,1,7,7
9600,1,10,11
9600,0,9,11
9600,0,7,10
9600,3,12,13
9600,1,11,8
9600,0,8,10
9600,0,8,8
9600,0,12,12
9600,2,11,2
9600,1,8,8
9600,1,16,7
9600,0,10,11
9600,1,15,8
9600,3,14,11
9600,2,14,14
9600,0,10,11
9600,0,4,15
9600,0,8,12
9600,1,10,6
9600,1,6,6
9600,0,5,14
9600,3,14,6
9600,0,7,12
9600,1,10,15
9600,0,5,12
9600,1,7,7
9600,1,9,11
9600,1,8,13
9600,1,11,6
9600,0,8,12
9600,0,11,10
9600,0,10,8
9600,2,11,6
9600,1,10,11
9600,3,11,17
9600,1,8,7
9600,1,6,10
9600,1,11,16
9600,4,13,12
9600,2,7,4
9600,1,10,10
9600,1,12,9
9600,0,5,13
9600,1,9,10
9600,2,15,10
9600,0,11,12
9600,1,9,9
9600,1,9,4
9600,0,12,7
9600,1,4,10
9600,1,8,10
9600,0,11,14
9600,0,17,8
9600,1,12,10
9600,1,12,5
9600,0,11,14
9600,0,14,6
9600,2,11,8
9600,0,6,13
9600,0,6,10
9600,2,8,9
9600,1,16,11
9600,2,10,9
9600,0,9,8
9600,1,13,10
9600,0,7,7
9600,1,8,6
9600,0,8,3
9600,0,7,11
9600,0,7,14
9600,1,13,7
9600,0,10,6
9600,0,10,9
9600,2,7,10
9600,2,12,12
9600,0,6,7
9600,3,12,8
9600,1,11,9
9600,1,6,9
9600,0,6,11
9600,0,10,9
9600,3,11,7
9600,2,12,8
9600,0,9,10
9600,1,7,13
9600,2,10,9
9600,1,11,12
9600,2,11,10
9600,1,7,6
9600,1,10,8
9600,1,9,7
9600,0,10,16
9600,0,11,13
9600,1,7,8
9600,1,15,6
9600,3,15,5
9600,1,12,4
9600,1,7,12
9600,2,10,11
9600,1,10,9
9600,0,13,9
9600,0,7,12
9600,0,11,10
9600,2,10,10
9600,1,11,8
9600,0,8,13
9600,0,13,7
9600,0,9,12
9600,1,9,9
9600,0,7,9
9600,0,10,11
9600,2,7,14
9600,0,10,8
9600,3,13,16
9600,0,8,12
9600,0,8,13
9600,0,9,8
9600,2,9,10
9600,0,7,14
9600,0,11,8
9600,1,8,11
9600,1,6,9
9600,0,11,13
9600,2,10,8
9600,3,11,7
9600,0,8,7
9600,1,11,10
9600,0,8,13
9600,1,11,5
9600,0,11,7
9600,2,16,15
9600,1,10,2
9600,0,8,12
9600,2,11,10
9600,2,13,8
9600,1,12,8
9600,0,10,10
9600,2,5,15
9600,2,12,6
9600,0,7,12
9600,0,8,7
9600,4,13,12
9600,1,11,6
9600,4,10,9
9600,3,15,10
9600,1,13,10
9600,1,4,3
9600,1,7,7
9600,3,10,14
9600,0,5,12
9600,1,13,11
9600,1,9,12
9600,0,9,7
9600,1,7,10
9600,0,15,9
9600,1,16,8
9600,2,7,4
9600,2,11,12
9600,0,14,7
9600,3,9,12
9600,2,11,12
9600,1,9,15
9600,0,15,11
9600,2,14,12
9600,1,10,8
9600,1,10,11
9600,2,8,7
9600,1,9,10
9600,1,9,5
9600,0,5,5
9600,1,7,14
9600,0,6,13
9600,1,8,10
9600,0,10,5
9600,2,9,7
9600,0,10,18
9600,0,7,10
9600,0,8,10
9600,0,8,9
9600,0,7,11
9600,1,11,13
9600,1,9,15
9600,0,10,13
9600,2,11,12
9600,0,9,12
9600,0,13,8
9600,2,9,16
9600,1,11,6
9600,0,7,8
9600,1,14,11
9600,1,10,13
9600,1,10,8
9600,0,14,8
9600,0,7,9
9600,0,9,15
9600,1,7,11
9600,2,12,10
9600,0,6,16
9600,1,3,12
9600,0,10,12
9600,1,9,9
9600,2,11,6
9600,0,7,9
9600,1,8,9
9600,0,7,8
9600,0,6,6
9600,1,11,14
9600,0,8,13
9600,2,11,12
9600,0,7,15
9600,0,9,10
9600,0,9,21
9600,1,13,10
9600,0,9,10
9600,1,14,12
9600,3,9,10
9600,2,13,10
9600,0,12,9
9600,0,5,14
9600,0,10,8
9600,1,7,15
9600,1,6,12
9600,1,10,7
9600,1,8,7
9600,1,10,9
9600,0,8,9
9600,1,12,5
9600,1,9,9
9600,0,12,8
9600,1,13,9
9600,0,11,10
9600,1,6,6
9600,1,12,12
9600,1,9,12
9600,1,9,8
9600,3,14,14
9600,1,9,10
9600,0,13,9
9600,0,14,13
9600,3,7,5
9600,0,15,4
9600,0,9,13
9600,1,14,12
9600,2,13,10
9600,1,11,12
9600,1,6,12
9600,1,10,13
9600,1,12,9
9600,1,14,9
9600,0,8,15
9600,0,10,6
9600,0,6,9
9600,0,7,9
9600,2,11,5
9600,2,11,9
9600,0,6,12
9600,2,9,10
9600,2,7,14
9600,1,11,12
9600,1,9,10
9600,0,9,13
9600,0,7,4
9600,2,13,9
9600,2,10,6
9600,1,8,10
9600,4,11,12
9600,0,9,6
9600,0,6,7
9600,1,9,12
9600,1,8,9
9600,0,8,17
9600,0,10,6
9600,2,10,7
9600,0,8,8
9600,4,21,5
9600,1,14,10
9600,1,8,11
9600,1,11,7
9600,0,12,8
9600,0,12,12
9600,0,6,10
9600,1,13,9
9600,1,11,14
9600,1,7,10
9600,2,13,10
9600,3,10,8
9600,1,11,4
9600,0,8,8
9600,0,7,10
9600,1,10,9
9600,0,12,11
9600,1,11,6
9600,1,5,10
9600,0,8,12
9600,1,9,7
9600,1,10,12
9600,0,7,8
9600,3,9,5
9600,0,5,9
9600,2,8,14
9600,0,7,14
9600,2,7,6
9600,0,7,12
9600,1,7,13
9600,1,10,17
9600,1,5,17
9600,0,7,10
9600,3,16,7
9600,0,12,10
9600,0,14,15
9600,2,9,14
9600,1,4,12
9600,2,11,12
9600,1,10,8
9600,0,10,10
9600,0,10,11
9600,2,12,13
9600,1,10,9
9600,1,9,7
9600,1,13,5
9600,1,6,8
9600,2,10,14
9600,0,10,4
9600,2,8,14
9600,1,8,7
9600,1,8,8
9600,0,14,11
9600,2,10,9
9600,3,12,6
9600,1,6,9
9600,1,7,8
9600,5,9,13
9600,0,7,13
9600,1,11,12
9600,2,7,9
9600,1,10,12
9600,2,18,10
9600,4,13,12
9600,1,12,14
9600,0,7,12
9600,0,7,11
9600,1,7,11
9600,1,15,11
9600,2,15,11
9600,0,7,10
9600,1,13,11
9600,0,12,12
9600,2,10,8
9600,2,8,9
9600,1,11,13
9600,0,6,12
9600,3,10,8
9600,0,9,16
9600,1,11,9
9600,2,8,9
9600,1,13,7
9600,2,5,11
9600,0,8,6
9600,3,10,12
9600,0,11,12
9600,2,16,7
9600,1,8,12
9600,0,6,12
9600,1,9,11
9600,3,12,12
9600,0,4,10
9600,1,13,11
9600,1,11,6
9600,0,8,10
9600,2,10,16
9600,2,14,7
9600,0,13,9
9600,2,15,18
9600,2,16,7
9600,1,12,21
9600,1,11,9
9600,0,9,12
9600,1,11,11
9600,0,7,9
9600,1,12,13
9600,1,13,9
9600,2,11,12
9600,1,7,7
9600,2,16,8
9600,0,8,9
9600,2,10,5
9600,1,4,7
9600,2,14,10
9600,1,9,9
9600,2,8,11
9600,1,10,9
9600,0,12,11
9600,0,9,9
9600,1,6,9
9600,1,13,11
9600,0,9,9
9600,0,8,7
9600,1,11,13
9600,1,11,9
9600,1,9,11
9600,0,9,15
9600,0,10,5
9600,1,8,5
9600,1,8,8
9600,0,7,8
9600,3,9,13
9600,0,6,11
9600,4,13,8
9600,1,7,10
9600,0,10,9
9600,1,14,9
9600,0,8,6
9600,0,7,15
9600,1,10,8
9600,0,6,8
9600,1,7,11
9600,3,15,6
9600,0,7,10
9600,0,13,13
9600,0,11,11
9600,0,10,9
9600,2,9,9
9600,3,10,10
9600,1,18,6
9600,1,8,11
9600,0,8,12
9600,1,10,8
9600,1,13,3
9600,1,16,19
9600,1,13,6
9600,2,8,13
9600,2,10,12
9600,1,9,7
9600,0,8,9
9600,1,11,9
9600,1,10,16
9600,0,11,9
9600,0,9,8
9600,3,13,9
9600,0,6,4
9600,0,9,7
9600,1,10,17
9600,2,11,9
9600,1,7,9
9600,1,9,8
9600,1,12,7
9600,1,10,10
9600,0,13,9
9600,1,10,10
9600,1,9,8
9600,1,9,10
9600,1,10,9
9600,0,9,10
9700,1,15,10
9700,0,10,7
9700,0,10,6
9700,1,6,8
9700,2,14,5
9700,2,11,7
9700,0,12,6
9700,2,16,11
9700,0,10,10
9700,2,9,6
9700,1,13,14
9700,1,5,7
9700,0,8,11
9700,2,5,9
9700,0,8,9
9700,0,11,12
9700,1,9,6
9700,2,8,12
9700,1,11,9
9700,2,10,8
9700,2,12,12
9700,2,7,7
9700,1,12,7
9700,1,8,8
9700,2,9,14
9700,0,10,5
9700,3,13,5
9700,1,11,4
9700,1,8,7
9700,0,8,7
9700,1,8,8
9700,0,9,9
9700,3,14,12
9700,0,16,9
9700,1,9,8
9700,3,11,13
9700,2,9,12
9700,0,4,7
9700,2,12,10
9700,2,5,8
9700,2,10,7
9700,1,10,10
9700,1,13,11
9700,0,14,10
9700,2,9,13
9700,0,14,14
9700,0,13,11
9700,2,8,10
9700,0,9,8
9700,0,9,6
9700,2,7,3
9700,1,11,7
9700,0,9,12
9700,0,7,15
9700,0,12,11
9700,1,10,9
9700,1,9,10
9700,0,6,16
9700,0,11,8
9700,1,9,11
9700,2,15,9
9700,2,11,12
9700,1,8,9
9700,0,4,10
9700,1,12,7
9700,0,6,5
9700,0,13,8
9700,1,6,12
9700,1,6,10
9700,1,8,11
9700,1,12,10
9700,0,5,8
9700,3,12,13
9700,3,10,8
9700,2,12,19
9700,0,11,7
9700,0,10,7
9700,0,11,13
9700,1,7,13
9700,0,7,11
9700,4,14,11
9700,1,7,12
9700,1,12,11
9700,1,14,12
9700,1,13,12
9700,0,10,7
9700,2,15,5
9700,2,10,4
9700,2,9,8
9700,3,14,8
9700,0,10,11
9700,2,10,12
9700,0,8,15
9700,4,10,13
9700,0,15,5
9700,2,10,4
9700,0,11,6
9700,3,11,10
9700,0,8,7
9700,1,11,8
9700,1,9,4
9700,2,8,10
9700,1,8,9
9700,0,9,12
9700,1,8,7
9700,1,14,14
9700,1,13,6
9700,1,10,10
9700,1,16,9
9700,0,5,10
9700,0,13,13
9700,2,8,8
9700,2,10,14
9700,1,9,7
9700,2,8,12
9700,0,11,10
9700,0,12,10
9700,0,10,13
9700,0,7,11
9700,1,8,15
9700,0,9,13
9700,1,9,7
9700,1,11,7
9700,0,6,13
9700,1,14,8
9700,0,9,12
9700,1,7,5
9700,3,8,12
9700,0,10,3
9700,4,11,7
9700,0,8,13
9700,1,16,10
9700,0,15,10
9700,0,11,10
9700,1,6,5
9700,0,9,9
9700,1,7,11
9700,1,7,3
9700,0,10,8
9700,2,11,10
9700,2,10,8
9700,0,7,10
9700,2,10,13
9700,1,11,7
9700,2,8,8
9700,2,10,12
9700,3,11,7
9700,1,12,8
9700,4,11,8
9700,1,10,10
9700,0,6,6
9700,1,8,8
9700,1,11,9
9700,1,8,9
9700,1,8,5
9700,1,7,6
9700,2,12,8
9700,0,13,7
9700,0,9,12
9700,1,8,11
9700,1,10,10
9700,1,9,10
9700,1,17,11
9700,2,8,10
9700,0,5,11
9700,2,9,9
9700,0,11,10
9700,2,11,7
9700,0,6,14
9700,0,7,9
9700,2,7,7
9700,0,7,12
9700,1,11,10
9700,1,6,5
9700,2,10,8
9700,1,8,9
9700,1,9,10
9700,0,9,7
9700,1,10,9
9700,1,9,8
9700,0,5,10
9700,2,8,11
9700,2,10,9
9700,1,7,8
9700,0,7,8
9700,0,12,10
9700,2,12,5
9700,0,7,10
9700,0,13,10
9700,2,10,13
9700,2,12,12
9700,1,9,12
9700,1,10,5
9700,0,6,7
9700,2,5,11
9700,0,6,15
9700,2,8,9
9700,1,9,9
9700,1,7,8
9700,1,5,5
9700,0,4,10
9700,0,14,9
9700,1,11,12
9700,0,8,16
9700,1,10,11
9700,1,11,13
9700,0,8,12
9700,0,7,13
9700,2,18,8
9700,1,7,10
9700,1,12,10
9700,0,8,12
9700,1,10,9
9700,0,11,14
9700,1,13,9
9700,0,14,10
9700,0,7,10
9700,3,13,10
9700,0,8,8
9700,0,12,6
9700,1,10,9
9700,1,9,12
9700,1,12,10
9700,1,6,6
9700,1,7,11
9700,3,12,6
9700,2,6,11
9700,1,8,10
9700,1,5,7
9700,0,6,13
9700,0,11,8
9700,1,17,11
9700,0,6,11
9700,0,12,5
9700,1,14,5
9700,0,9,7
9700,0,10,8
9700,1,13,7
9700,0,10,8
9700,1,13,7
9700,2,8,7
9700,2,11,9
9700,3,15,12
9700,1,14,9
9700,2,11,4
9700,1,6,8
9700,1,13,6
9700,0,12,14
9700,1,5,5
9700,0,7,6
9700,0,10,8
9700,1,10,12
9700,1,5,6
9700,1,12,11
9700,0,14,14
9700,0,8,10
9700,3,12,6
9700,1,14,13
9700,1,10,12
9700,0,7,11
9700,1,9,10
9700,0,11,10
9700,1,19,6
9700,2,11,10
9700,2,8,8
9700,2,11,11
9700,0,7,10
9700,0,8,10
9700,1,10,8
9700,0,8,6
9700,0,12,8
9700,1,10,13
9700,2,10,12
9700,1,13,9
9700,0,10,9
9700,1,8,10
9700,1,7,7
9700,1,12,5
9700,2,13,12
9700,1,7,16
9700,0,11,12
9700,0,9,17
9700,1,9,14
9700,0,8,10
9700,1,10,14
9700,0,14,11
9700,1,11,13
9700,1,9,4
9700,1,13,5
9700,0,6,13
9700,1,5,8
9700,3,9,10
9700,0,15,11
9700,2,9,10
9700,2,6,8
9700,1,10,8
9700,2,11,13
9700,0,13,8
9700,0,11,8
9700,1,11,12
9700,0,7,9
9700,1,10,11
9700,1,7,6
9700,1,10,8
9700,2,11,7
9700,1,8,10
9700,1,5,12
9700,1,12,11
9700,0,15,6
9700,1,7,12
9700,1,7,11
9700,0,7,7
9700,2,14,10
9700,1,12,13
9700,1,7,12
9700,4,15,12
9700,0,9,8
9700,0,8,10
9700,3,19,11
9700,1,8,5
9700,2,13,11
9700,2,9,10
9700,2,12,10
9700,2,7,14
9700,0,9,13
9700,0,10,14
9700,1,5,7
9700,1,12,9
9700,0,9,8
9700,1,7,7
9700,2,14,11
9700,0,6,12
9700,1,4,11
9700,2,12,16
9700,2,8,5
9700,1,11,15
9700,1,15,8
9700,1,9,6
9700,1,10,7
9700,0,9,6
9700,3,11,10
9700,2,5,9
9700,1,9,10
9700,0,9,12
9700,0,8,11
9700,1,7,16
9700,0,10,8
9700,1,6,8
9700,1,9,8
9700,2,9,12
9700,3,12,12
9700,0,6,9
9700,1,5,11
9700,0,11,8
9700,1,14,11
9700,0,7,7
9700,0,7,9
9700,1,5,14
9700,2,12,13
9700,2,9,11
9700,3,13,6
9700,0,8,11
9700,0,8,12
9700,1,10,10
9700,0,7,11
9700,0,9,8
9700,0,10,6
9700,1,13,14
9700,2,12,15
9700,1,8,10
9700,1,8,7
9700,1,8,9
9700,3,13,10
9700,1,8,9
9700,3,10,9
9700,1,14,11
9700,1,8,15
9700,0,10,10
9700,2,10,12
9700,1,10,10
9700,1,11,8
9700,0,7,6
9700,0,7,10
9700,0,16,8
9700,0,10,14
9700,1,10,10
9700,1,6,10
9700,1,11,10
9700,0,10,4
9700,0,12,12
9700,0,9,10
9700,0,7,6
9700,2,7,9
9700,1,10,9
9700,0,9,14
9700,1,13,12
9700,2,6,10
9700,2,8,11
9700,2,8,12
9700,0,3,14
9700,1,8,17
9700,0,7,10
9700,1,11,9
9700,0,9,8
9700,3,12,10
9700,1,14,8
9700,1,5,11
9700,3,16,10
9700,1,8,12
9700,0,6,13
9700,0,13,14
9700,0,6,6
9700,1,10,11
9700,0,6,13
9700,0,8,13
9700,1,7,10
9700,1,12,9
9700,0,11,6
9700,1,12,10
9700,1,11,7
9700,1,4,9
9700,1,11,10
9700,2,4,10
9700,1,6,10
9700,2,7,14
9700,1,6,11
9700,3,9,11
9700,0,6,5
9700,1,12,11
9700,0,6,8
9700,1,9,8
9700,0,4,12
9700,0,12,12
9700,0,8,8
9700,0,5,11
9700,2,8,8
9700,0,9,13
9700,1,6,11
9700,0,8,9
9700,0,7,13
9700,0,10,7
9700,1,11,10
9700,1,11,9
9700,1,8,8
9700,4,11,6
9700,1,9,10
9700,0,6,8
9700,2,9,7
9700,1,10,11
9700,0,12,10
9700,0,9,10
9700,1,7,9
9700,0,11,8
9700,1,9,11
9700,4,10,9
9700,1,10,8
9700,0,16,7
9700,0,9,9
9700,0,7,7
9700,1,11,10
9700,2,12,17
9700,0,15,7
9700,1,7,7
9700,2,13,4
9700,2,15,9
9700,1,9,11
9700,0,7,4
9700,1,9,9
9700,0,10,11
9700,2,18,17
9700,1,12,10
9700,1,10,10
9700,1,15,7
9700,1,9,8
9700,2,12,20
9700,1,11,9
9700,0,11,7
9700,0,12,8
9700,1,8,5
9700,1,7,11
9700,2,10,11
9700,0,10,7
9700,0,6,15
9700,2,12,9
9700,0,3,6
9700,1,8,10
9700,0,5,9
9700,0,6,13
9700,1,8,12
9700,1,8,10
9700,1,7,9
9700,0,11,13
9700,2,13,10
9700,2,13,6
9700,2,13,7
9700,0,9,15
9700,1,12,8
9700,1,11,12
9700,1,8,9
9700,0,11,8
9700,0,8,14
9700,2,10,11
9700,4,11,12
9700,1,7,5
9700,2,13,13
9700,2,11,10
9700,2,11,6
9700,2,17,10
9700,1,13,8
9700,3,12,8
9700,0,7,14
9700,3,12,11
9700,2,4,11
9700,0,10,7
9700,0,10,9
9700,0,11,11
9700,1,10,14
9700,0,4,6
9700,0,17,9
9700,0,10,13
9700,2,10,8
9700,2,10,12
9700,1,14,13
9700,1,12,13
9700,0,7,9
9700,0,10,9
9700,2,8,17
9700,0,8,10
9700,1,7,8
9700,2,10,8
9700,1,12,9
9700,0,10,7
9700,0,12,13
9700,1,8,10
9700,0,11,9
9700,1,16,5
9700,0,7,12
9700,2,10,8
9700,1,7,7
9700,2,7,14
9700,0,10,7
9700,1,12,8
9700,4,11,13
9700,0,9,11
9700,0,5,10
9700,1,7,6
9700,1,14,11
9700,0,12,14
9700,1,11,8
9700,0,7,8
9700,1,10,7
9700,1,9,9
9700,2,12,9
9700,3,12,7
9700,1,6,10
9700,2,8,9
9700,0,10,15
9700,0,18,9
9700,0,10,7
9700,2,5,12
9700,0,9,10
9700,0,9,7
9700,0,9,17
9700,0,7,5
9700,1,8,6
9700,1,6,7
9700,1,8,13
9700,1,9,8
9700,0,8,15
9700,1,11,3
9700,0,11,15
9700,0,9,6
9700,0,9,10
9700,0,5,8
9700,0,8,11
9700,3,11,8
9700,3,13,7
9700,0,9,12
9700,0,12,9
9700,2,10,11
9700,2,13,11
9700,0,8,15
9700,1,11,7
9700,1,12,11
9700,1,7,6
9700,2,9,11
9700,2,12,12
9700,2,8,11
9700,3,10,12
9700,0,6,15
9700,1,11,10
9700,1,13,12
9700,0,9,9
9700,0,14,12
9700,2,9,9
9700,0,7,5
9700,0,8,11
9700,0,6,9
9700,0,8,7
9700,2,13,13
9700,0,11,10
9700,1,14,12
9700,1,14,15
9700,3,11,13
9700,1,7,6
9700,0,8,8
9700,2,14,8
9700,1,7,9
9700,4,17,14
9700,2,8,9
9700,0,9,13
9700,3,10,11
9700,2,10,8
9700,1,6,12
9700,2,13,10
9700,0,13,9
9700,3,15,9
9700,3,21,13
9700,0,17,13
9700,0,10,7
9700,1,9,5
9700,1,5,10
9700,1,10,10
9700,0,9,8
9700,1,10,8
9700,1,8,13
9700,4,10,13
9700,1,7,10
9700,0,7,9
9700,1,11,10
9700,0,5,8
9700,2,12,9
9700,2,9,9
9700,1,12,6
9700,0,8,9
9700,0,13,11
9700,2,12,12
9700,0,7,9
9700,1,7,11
9700,3,11,9
9700,0,12,4
9700,2,11,8
9700,1,8,12
9700,2,11,15
9700,3,14,10
9700,0,4,10
9700,1,6,5
9700,0,6,7
9700,1,15,8
9700,1,14,9
9700,0,9,7
9700,2,9,7
9700,2,13,13
9700,1,14,17
9700,2,11,9
9700,1,13,14
9700,1,12,5
9700,1,7,6
9700,2,8,7
9700,1,11,7
9700,3,9,9
9700,0,11,11
9700,0,10,10
9700,1,12,14
9700,2,9,10
9700,1,12,11
9700,0,10,9
9700,1,15,7
9700,0,10,12
9700,3,12,8
9700,4,13,9
9700,2,12,14
9700,0,9,9
9700,1,10,15
9700,2,11,8
9700,0,12,9
9700,0,9,7
9700,2,14,6
9700,1,7,10
9700,2,9,10
9700,3,14,13
9700,1,8,10
9700,1,10,9
9700,1,13,13
9700,1,7,7
9700,3,6,8
9700,2,6,17
9700,1,8,4
9700,1,8,15
9700,3,9,10
9700,1,13,9
9700,0,9,8
9700,1,9,6
9700,0,9,10
9700,1,18,6
9700,1,10,19
9700,2,12,8
9700,2,13,10
9700,1,9,8
9700,2,16,12
9700,0,5,13
9700,0,12,7
9700,1,9,10
9700,2,10,11
9700,1,8,7
9700,0,9,10
9700,2,17,9
9700,0,10,9
9700,2,7,10
9700,0,10,10
9700,2,12,8
9700,1,7,10
9700,1,16,3
9700,1,10,12
9700,4,15,11
9700,1,13,9
9700,1,6,9
9700,1,5,11
9700,1,12,10
9700,0,13,15
9700,0,5,7
9700,0,11,10
9700,0,8,7
9700,0,7,8
9700,2,10,8
9700,1,6,9
9700,1,11,15
9700,2,13,8
9700,3,11,5
9700,1,14,9
9700,0,11,12
9700,2,11,15
9700,0,11,9
9700,0,7,8
9700,1,7,13
9700,1,8,9
9700,0,6,3
9700,0,13,5
9700,0,5,9
9700,2,20,13
9700,0,11,13
9700,0,6,6
9700,0,11,10
9700,1,10,5
9700,0,12,9
9700,1,7,14
9700,2,10,12
9700,1,13,8
9700,2,15,6
9700,1,7,9
9700,1,8,10
9700,2,8,7
9700,1,15,16
9700,0,12,8
9700,0,9,5
9700,0,12,11
9700,2,10,7
9700,2,10,5
9700,1,6,11
9700,0,8,13
9700,0,11,9
9700,1,11,12
9700,0,6,10
9700,1,13,17
9700,2,12,10
9700,0,9,9
9700,0,8,8
9700,0,7,8
9700,2,9,13
9700,0,7,5
9700,1,13,11
9700,0,3,10
9700,1,9,8
9700,2,14,8
9700,0,7,13
9700,0,10,3
9700,0,3,7
9700,1,14,5
9700,0,15,13
9700,1,10,6
9700,1,12,10
9700,1,10,7
9700,0,10,11
9700,2,9,8
9700,1,11,9
9700,2,10,10
9700,1,9,11
9700,1,5,8
9700,2,9,6
9700,0,10,9
9700,0,4,13
9700,1,6,12
9700,3,12,13
9700,1,10,14
9700,2,9,9
9700,1,12,10
9700,1,10,12
9700,3,8,15
9700,2,8,7
9700,1,9,11
9700,0,10,13
9700,0,8,11
9700,1,10,8
9700,1,3,4
9700,1,12,8
9700,1,9,8
9700,0,9,9
9700,0,6,13
9700,1,9,4
9700,1,10,7
9700,1,10,8
9700,2,14,8
9700,1,8,12
9700,2,10,5
9700,1,8,6
9700,1,14,8
9700,1,14,9
9700,3,17,5
9700,0,10,7
9700,1,15,12
9700,0,10,4
9700,0,6,14
9700,1,9,12
9700,0,11,9
9700,1,9,10
9700,1,12,8
9700,1,11,5
9700,0,12,7
9700,2,10,6
9700,0,8,10
9700,2,8,10
9700,1,9,18
9700,1,9,6
9700,1,6,14
9700,1,12,12
9700,2,10,13
9700,0,7,7
9700,1,9,9
9700,2,11,10
9700,2,18,18
9700,3,11,9
9700,1,13,9
9700,1,16,12
9700,1,7,8
9700,0,8,11
9700,1,7,5
9700,1,12,10
9700,0,8,12
9700,0,5,10
9700,1,11,9
9700,2,9,12
9700,1,5,12
9700,2,9,13
9700,0,12,12
9700,1,10,14
9700,1,7,9
9700,0,4,12
9700,1,10,7
9700,1,3,9
9700,3,15,12
9700,2,9,10
9700,0,7,6
9700,0,10,12
9700,1,10,4
9700,2,10,13
9700,0,4,9
9700,3,8,10
9700,2,9,7
9700,0,9,12
9700,2,7,13
9700,1,10,15
9700,0,7,12
9700,1,10,14
9700,3,10,7
9700,0,5,15
9700,0,5,7
9700,1,12,5
9700,1,12,11
9700,3,8,9
9700,0,8,6
9700,2,10,8
9700,0,6,10
9700,0,7,12
9700,1,6,8
9700,1,12,11
9700,1,10,6
9700,1,12,11
9700,0,6,8
9700,1,5,7
9700,0,6,4
9700,2,9,6
9700,0,7,11
9700,3,16,8
9700,1,10,10
9700,0,8,8
9700,2,8,7
9700,1,7,7
9700,1,6,12
9700,0,8,5
9700,0,7,7
9700,2,10,7
9700,0,10,9
9700,1,10,9
9700,0,6,10
9700,0,11,10
9700,2,10,10
9700,4,11,10
9700,0,12,15
9700,1,13,12
9700,1,8,16
9700,4,20,9
9700,2,9,7
9700,1,7,13
9700,1,8,6
9700,1,11,8
9700,0,14,10
9700,1,7,14
9700,0,11,7
9700,2,13,11
9700,0,9,12
9700,1,8,9
9700,2,10,5
9700,1,6,12
9700,0,12,8
9700,2,12,7
9700,1,11,11
9700,0,7,12
9700,2,11,17
9700,1,16,8
9700,2,12,12
9700,2,9,6
9700,1,9,7
9700,0,15,10
9700,0,9,13
9700,1,9,9
9700,0,11,8
9700,1,8,12
9700,1,8,9
9700,1,8,6
9700,1,12,14
9700,3,16,13
9700,1,19,14
9700,1,13,15
9700,1,6,11
9700,0,17,11
9700,0,7,14
9700,3,11,5
9700,2,12,16
9700,1,7,10
9700,2,11,9
9700,0,6,10
9700,1,13,6
9700,0,10,9
9700,2,13,11
9700,1,8,14
9700,1,13,11
9700,3,13,9
9700,3,15,11
9700,2,12,8
9700,2,15,15
9700,0,14,9
9700,0,13,7
9700,0,11,9
9700,3,12,9
9700,1,9,7
9700,1,11,3
9700,1,11,9
9700,0,6,7
9700,1,14,8
9700,1,8,8
9700,0,9,11
9700,2,10,8
9700,0,12,9
9700,0,6,9
9700,1,12,11
9700,0,6,9
